0.0203495286 0.0203495286 0.0203495286 0.0203495286 4.1069611042 22.2438291844 0.0203495286 0.0203495286 0.0203495286 5.7102582974
0.0203495286 0.0203495286 0.0203495286 0.0203495286 135.3842421310 0.0203495286 0.0203495286 0.0203495286 0.0203495286 64.6564569263
0.0203495286 0.0203495286 0.0203495286 0.0203495286 65.0587291447 0.0203495286 0.0203495286 0.0203495286 0.0203495286 3.9819699125
0.0203495286 0.0203495286 0.0203495286 0.0203495286 136.1687216943 0.0203495286 0.0203495286 0.0203495286 0.0203495286 47.8719773630
0.0203495286 0.0203495286 0.0203495286 0.0203495286 34.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 27.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 36.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 24.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 34.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 46.6396202002 0.0203495286 0.0203495286 0.0203495286 0.0203495286 25.4010788570
0.0203495286 0.0203495286 0.0203495286 0.0203495286 21.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 93.3752390101 0.0203495286 0.0203495286 0.0203495286 0.0203495286 35.6654600472
0.0203495286 0.0203495286 0.0203495286 68.9544561813 8.8704374534 14.2361549513 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 10.8526774267 0.0203495286 73.1880216306 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 21.7540065412 0.0203495286 0.0203495286 7.2866925161 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 304.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 25.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 139.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 341.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 337.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 338.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 324.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 207.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 346.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 8.8251496528 0.0203495286 0.0203495286 0.0203495286 0.0203495286 29.2155494045
0.0203495286 0.0203495286 0.0203495286 33.4130566587 0.0203495286 13.6179387539 0.0203495286 0.0203495286 0.0203495286 15.0300531733
0.0203495286 0.0203495286 0.0203495286 45.0984021753 0.0203495286 22.9422968820 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 53.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 266.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 151.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 123.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 39.9387219054 0.0203495286 0.0203495286 0.0203495286 0.0203495286 27.1019771519
0.0203495286 0.0203495286 0.0203495286 0.0203495286 10.7863372267 0.0203495286 0.0203495286 14.3168016469 28.9579097123 0.0203495286
17.2921237122 0.0203495286 0.0203495286 83.7485753451 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 54.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 11.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 112.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 351.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 58.8622755292 0.0203495286 276.1784235281 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 63.7512951093 0.0203495286 0.0203495286 0.0203495286 0.0203495286 80.2894039480
0.0203495286 0.0203495286 0.0203495286 0.0203495286 16.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 14.8320159640 0.0203495286 0.0203495286 0.0203495286 53.2086830933 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 29.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 29.0308713784 8.0098276789 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 32.0203495286 0.0203495286 0.0203495286
0.0203495286 5.6080287761 0.0203495286 130.8714047820 9.5816150277 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 293.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 112.2804400283 17.7602590290 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 97.6898209567 16.3508781006 0.0203495286 0.0203495286 0.0203495286 0.0203495286
149.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 24.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 169.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 384.0203495286 0.0203495286 0.0203495286 0.0203495286
36.9626674740 0.0203495286 0.0203495286 0.0203495286 59.0780315833 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 359.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 460.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 104.1201046208 56.1654151028 0.0203495286 0.0203495286 0.0203495286 141.7755288623
30.6765142018 0.0203495286 0.0203495286 23.8483210916 39.5362132925 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 343.0203495286 0.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 0.0203495286 392.0203495286 0.0203495286
0.0203495286 0.0203495286 0.0203495286 0.0203495286 35.8846897038 0.0203495286 63.1560093535 0.0203495286 0.0203495286 0.0203495286
