-71389.0559488694	  inf
-60663.8044187078	1.50237e-01
-60563.4599680338	1.65411e-03
-60489.8238374075	1.21585e-03
-60433.0229072955	9.39016e-04
-60387.7154907891	7.49713e-04
-60350.5392838727	6.15625e-04
-60319.2614391125	5.18270e-04
-60292.3345684749	4.46406e-04
-60268.6498645292	3.92831e-04
-60247.4002143092	3.52582e-04
-60228.0103625940	3.21837e-04
-60210.1034755974	2.97318e-04
-60193.4762269635	2.76154e-04
-60178.0461862337	2.56341e-04
-60163.7705775129	2.37223e-04
-60150.5857287769	2.19149e-04
-60138.3885889932	2.02777e-04
-60127.0480206453	1.88575e-04
-60116.4199717309	1.76760e-04
-60106.3573539404	1.67386e-04
-60096.7167073949	1.60393e-04
-60087.3617950656	1.55664e-04
-60078.1662007791	1.53037e-04
-60069.0139090636	1.52340e-04
-60059.7982913451	1.53417e-04
-60050.4213970316	1.56126e-04
-60040.7928561473	1.60341e-04
-60030.8299625976	1.65935e-04
-60020.4561075129	1.72809e-04
-60009.6006665378	1.80862e-04
-59998.1958330003	1.90050e-04
-59986.1697330310	2.00441e-04
-59973.4361561276	2.12275e-04
-59959.8881821316	2.25900e-04
-59945.3843826967	2.41892e-04
-59929.7458657081	2.60879e-04
-59912.7511555119	2.83577e-04
-59894.1310421771	3.10787e-04
-59873.5575896223	3.43497e-04
-59850.6302660786	3.82929e-04
-59824.8536358567	4.30683e-04
-59795.6095675665	4.88828e-04
-59762.1162003905	5.60131e-04
-59723.3716576320	6.48313e-04
-59678.0773927837	7.58401e-04
-59624.5344198959	8.97197e-04
-59560.5171264949	1.07367e-03
-59483.1064538577	1.29970e-03
-59388.4525812750	1.59127e-03
-59271.4389146365	1.97031e-03
-59125.2780114523	2.46596e-03
-58941.1037784268	3.11498e-03
-58707.8104990346	3.95807e-03
-58413.4503120295	5.01399e-03
-58050.6575454612	6.21077e-03
-57623.0902227047	7.36542e-03
-57147.5917183356	8.25187e-03
-56653.5961028231	8.64421e-03
-56174.4145007148	8.45810e-03
-55740.3864433435	7.72644e-03
-55363.2787055590	6.76543e-03
-55036.5228219588	5.90203e-03
-54747.8793358454	5.24458e-03
-54477.4929805248	4.93875e-03
-54208.9478718011	4.92947e-03
-53953.3518962406	4.71501e-03
-53736.8694976727	4.01240e-03
-53561.7494949068	3.25884e-03
-53400.4112562338	3.01219e-03
-53245.7999484870	2.89532e-03
-53102.8802066204	2.68415e-03
-52993.6142123920	2.05763e-03
-52892.0314817015	1.91689e-03
-52814.6877174857	1.46230e-03
-52747.1459181532	1.27885e-03
-52684.9752809387	1.17865e-03
-52626.8038027595	1.10414e-03
-52583.6188286135	8.20589e-04
-52550.2111540300	6.35325e-04
-52519.2809051450	5.88585e-04
-52488.8298621047	5.79807e-04
-52458.6660318143	5.74671e-04
-52434.0168982578	4.69877e-04
-52405.5537026727	5.42838e-04
-52381.4302963124	4.60322e-04
-52348.1125451564	6.36060e-04
-52304.6174388437	8.30882e-04
-52278.7234917480	4.95060e-04
-52257.7221251206	4.01719e-04
-52240.4415579278	3.30680e-04
-52211.9275001697	5.45823e-04
-52174.4658746609	7.17492e-04
-52141.8523135198	6.25087e-04
-52103.9954190753	7.26037e-04
-52066.9345698664	7.11286e-04
-52055.6087785572	2.17524e-04
-52045.4273103771	1.95588e-04
-52034.9829603896	2.00678e-04
-52031.1471489939	7.37160e-05
