sys userno topicid top5 top10 ndcg inum avgx ratiox time
vsn 15 40048 -1 1.0 1.0 0 195.2 0.252078774617 331
vsn 15 40048 -1 1.0 1.0 1 217.5 0.330528846154 636
vsn 15 40048 -1 1.0 1.0 1 217.5 0.330528846154 642
vsn 15 40048 -1 1.0 1.0 1 406.6 0.557337883959 1041
vse 15 40009 -1 0.8 0.92887024934 0 453.6 0.483501683502 65
vse 15 40009 -1 0.9 1.0 0 357.4 0.188196721311 133
vse 15 40009 -1 1.0 1.0 0 417.9 0.642395437262 223
vse 15 40009 -1 0.9 0.988860888926 1 512.3 0.709852216749 466
vse 15 40009 -1 0.8 1.0 1 385.6 0.517966101695 472
vse 15 40009 -1 0.8 1.0 1 385.6 0.517966101695 479
vse 15 40009 -1 0.8 0.993035071112 1 384.1 0.527036395147 778
vse 15 40009 -1 0.9 0.973827093747 1 429.3 0.5910321489 863
vse 15 40009 -1 0.9 0.988860888926 1 428.2 0.582274247492 954
vse 15 40009 -1 0.9 0.988860888926 1 428.2 0.582274247492 966
vse 15 40009 -1 0.8 0.996147378625 1 387.5 0.53664921466 1247
vse 16 40009 -1 1.0 1.0 0 545.6 0.764375 32
vse 16 40009 -1 1.0 1.0 0 416.3 0.548613376835 328
vse 16 40009 -1 1.0 1.0 1 426.2 0.563843648208 378
vse 16 40009 -1 1.0 1.0 1 408.3 0.534690553746 395
vse 16 40009 -1 1.0 1.0 1 437.4 0.663079777365 541
vsn 16 40048 -1 1.0 1.0 0 477.9 0.566363636364 30
vsn 16 40048 -1 1.0 1.0 1 540.8 0.72 342
vsn 16 40048 -1 1.0 1.0 1 540.8 0.72 413
vsn 16 40048 -1 1.0 1.0 1 537.1 0.722116903633 431
vsn 16 40048 -1 1.0 1.0 1 543.7 0.732543443918 522
vsn 16 40048 -1 1.0 1.0 1 545.0 0.727699530516 638
vsn 16 40048 -1 1.0 1.0 1 557.7 0.747574334898 848
vsn 16 40048 -1 1.0 1.0 1 565.3 0.759467918623 913
vsn 16 40048 -1 1.0 1.0 1 555.4 0.743974960876 938
vsn 16 40048 -1 1.0 1.0 1 517.8 0.714192495922 1043
vsn 16 40048 -1 1.0 1.0 1 565.4 0.765615141956 1096
vsn 16 40048 -1 1.0 1.0 1 566.8 0.767823343849 1115
vsn 16 40048 -1 1.0 1.0 1 553.4 0.746687697161 1156
vse 17 40021 -1 1.0 1.0 0 428.6 0.404195804196 24
vse 17 40021 -1 1.0 1.0 0 469.9 0.366588785047 52
vse 17 40021 -1 0.2 0.815464876786 0 455.0 0.0 62
vse 17 40021 -1 1.0 1.0 0 428.6 0.404195804196 79
vse 17 40021 -1 1.0 1.0 0 308.5 0.388605442177 215
vse 17 40021 -1 1.0 1.0 1 354.1 0.451565074135 312
vse 17 40021 -1 1.0 1.0 1 373.0 0.483498349835 428
vse 17 40021 -1 1.0 1.0 1 365.1 0.491551724138 528
vse 17 40021 -1 1.0 1.0 1 370.0 0.480928689884 816
vse 17 40021 -1 1.0 1.0 1 379.4 0.501507537688 827
vsn 17 40009 -1 0.0 0.0 0 448.5 0.473776223776 43
vsn 17 40009 -1 0.0 0.0 0 459.0 0.51048951049 57
vsn 17 40009 -1 1.0 1.0 0 561.7 0.815838509317 69
vsn 17 40009 -1 1.0 1.0 0 472.7 0.632367149758 292
vsn 17 40009 -1 1.0 1.0 1 550.4 0.766123778502 417
vsn 17 40009 -1 1.0 1.0 1 461.8 0.687927927928 459
vsn 17 40009 -1 1.0 1.0 1 522.9 0.753231292517 565
vsn 17 40009 -1 1.0 1.0 1 502.0 0.71768707483 614
vsn 17 40009 -1 0.9 0.973827093747 1 522.6 0.713870967742 784
vsn 17 40009 -1 1.0 1.0 1 564.2 0.809276437848 1018
vsn 17 40009 -1 1.0 1.0 1 564.2 0.809276437848 1041
vsn 18 40021 -1 1.0 1.0 0 428.6 0.404195804196 73
vsn 18 40021 -1 1.0 1.0 0 433.1 0.430606060606 216
vsn 18 40021 -1 1.0 1.0 1 294.8 0.378169014085 377
vsn 18 40021 -1 1.0 1.0 1 467.0 0.617224880383 885
vsn 18 40021 -1 1.0 1.0 1 426.6 0.552791068581 1013
vse 18 40048 -1 1.0 1.0 0 441.8 0.45034965035 93
vse 18 40048 -1 1.0 1.0 0 524.6 0.773217391304 705
vse 18 40048 -1 1.0 1.0 1 462.8 0.654358974359 885
vse 18 40048 -1 1.0 1.0 1 461.3 0.61008 1093
vse 19 40048 -1 1.0 1.0 0 408.5 0.356060606061 30
vse 19 40048 -1 1.0 1.0 0 512.8 0.747495682211 595
vse 19 40048 -1 1.0 1.0 1 525.8 0.772616984402 749
vse 19 40048 -1 1.0 1.0 1 504.3 0.745694200351 898
vse 19 40048 -1 1.0 1.0 1 524.6 0.769204152249 948
vse 19 40048 -1 1.0 1.0 1 519.6 0.711326860841 1037
vse 19 40048 -1 1.0 1.0 1 539.7 0.743851132686 1104
vsn 19 40021 -1 1.0 1.0 0 428.6 0.404195804196 25
vsn 19 40021 -1 1.0 1.0 0 428.6 0.404195804196 37
vsn 19 40021 -1 1.0 1.0 0 428.6 0.404195804196 43
vsn 19 40021 -1 1.0 1.0 0 433.1 0.430606060606 48
vsn 19 40021 -1 1.0 1.0 0 406.6 0.525925925926 206
vsn 19 40021 -1 1.0 1.0 1 463.1 0.569051878354 372
vsn 19 40021 -1 1.0 1.0 1 427.9 0.581772575251 517
vsn 19 40021 -1 1.0 1.0 1 437.0 0.609215017065 772
vsn 19 40021 -1 0.4 0.712793556352 1 571.5 0.778922345483 1007
vsn 21 40009 -1 0.7 0.832311308984 0 335.7 0.0802120141343 18
vsn 21 40009 -1 0.9 0.973827093747 0 439.3 0.450337837838 212
vsn 21 40009 -1 1.0 1.0 1 398.8 0.592565055762 309
vsn 21 40009 -1 1.0 1.0 1 463.8 0.712059369202 490
vsn 21 40009 -1 1.0 1.0 1 464.1 0.698363636364 531
vsn 21 40009 -1 0.9 0.982674184646 1 468.1 0.657796610169 910
vsn 21 40009 -1 0.9 0.973827093747 1 484.7 0.682462057336 1168
vse 21 40021 -1 1.0 1.0 0 433.1 0.430606060606 30
vse 21 40021 -1 1.0 1.0 0 249.9 0.29445407279 139
vse 21 40021 -1 1.0 1.0 1 285.2 0.353793103448 259
vse 21 40021 -1 1.0 1.0 1 263.4 0.307718120805 369
vse 21 40021 -1 1.0 1.0 1 279.6 0.342367066895 548
vse 21 40021 -1 1.0 1.0 1 311.1 0.3910321489 750
vsn 12 40009 -1 1.0 1.0 0 572.9 0.854242424242 87
vsn 12 40009 -1 0.8 0.97271126957 0 499.4 0.669178082192 192
vsn 12 40009 -1 0.5 0.979091071711 0 512.7 0.698251748252 307
vsn 12 40009 -1 1.0 1.0 0 569.4 0.78935483871 474
vsn 12 40009 -1 1.0 1.0 1 549.6 0.802735042735 524
vsn 12 40009 -1 0.8 0.991215542585 1 564.1 0.76356466877 606
vsn 12 40009 -1 0.8 0.991215542585 1 564.1 0.76356466877 615
vsn 12 40009 -1 1.0 1.0 1 494.6 0.676345840131 784
vsn 12 40009 -1 1.0 1.0 1 480.9 0.653996737357 845
vsn 12 40009 -1 0.8 0.996147378625 1 433.4 0.576508972268 869
vsn 12 40009 -1 1.0 1.0 1 503.4 0.732525951557 904
vsn 12 40009 -1 0.8 0.984250613697 1 410.4 0.541639344262 921
vsn 12 40009 -1 0.5 1.0 1 536.4 0.723296354992 1030
vsn 12 40009 -1 0.7 0.99468626552 1 594.6 0.816825396825 1111
vsn 12 40009 -1 0.9 1.0 1 665.1 0.921417322835 1156
vsn 12 40009 -1 0.9 1.0 1 665.1 0.921417322835 1224
vsn 12 40009 -1 0.7 1.0 1 610.5 0.819938176198 1245
vse 12 40021 -1 1.0 1.0 0 389.6 0.267832167832 47
vse 12 40021 -1 1.0 1.0 0 268.4 0.306341463415 340
vse 12 40021 -1 1.0 1.0 1 287.8 0.355821917808 523
vse 12 40021 -1 1.0 1.0 1 346.8 0.443189368771 684
vse 12 40021 -1 1.0 1.0 1 346.1 0.449493243243 746
vse 12 40021 -1 1.0 1.0 1 363.0 0.475630252101 810
vse 12 40021 -1 1.0 1.0 1 432.6 0.565064102564 848
vse 12 40021 -1 1.0 1.0 1 472.6 0.629166666667 909
vse 12 40021 -1 1.0 1.0 1 321.2 0.418024263432 1018
vsn 01 40021 -1 0 0.0 0 -1 -1 46
vsn 01 40021 -1 1.0 1.0 0 487.8 0.611188811189 57
vsn 01 40021 -1 1.0 1.0 0 487.8 0.611188811189 116
vsn 01 40021 -1 1.0 1.0 0 531.5 0.646245059289 124
vsn 01 40021 -1 1.0 1.0 1 466.7 0.616746411483 343
vse 23 40048 -1 0.9 0.993478637514 0 379.3 0.531927710843 31
vse 23 40048 -1 0.9 1.0 0 463.2 0.41185770751 112
vse 23 40048 -1 1.0 1.0 0 519.7 0.393413173653 143
vse 23 40048 -1 1.0 1.0 0 650.5 0.879044684129 580
vse 23 40048 -1 1.0 1.0 1 650.5 0.879044684129 588
vse 23 40048 -1 1.0 1.0 1 626.8 0.834809160305 1100
vse 23 40048 -1 1.0 1.0 1 585.6 0.78753894081 1242
vse 23 40048 -1 1.0 1.0 1 585.6 0.78753894081 1253
vse 23 40048 -1 1.0 1.0 1 585.6 0.78753894081 1267
vse 23 40048 -1 1.0 1.0 1 603.8 0.802143950995 1288
vsn 23 40021 -1 1.0 1.0 0 531.5 0.646245059289 18
vsn 23 40021 -1 1.0 1.0 0 449.9 0.614451827243 307
vsn 23 40021 -1 0.9 0.982674184646 1 453.0 0.595846645367 541
vsn 23 40021 -1 1.0 1.0 1 455.9 0.593838862559 828
vsn 23 40021 -1 1.0 1.0 1 500.3 0.663981042654 991
vsn 23 40021 -1 1.0 1.0 1 586.2 0.794662480377 1245
vsn 24 40048 -1 1.0 1.0 0 430.7 0.423333333333 36
vsn 24 40048 -1 1.0 1.0 0 301.3 0.400905797101 415
vsn 24 40048 -1 1.0 1.0 1 262.3 0.32965641953 472
vsn 24 40048 -1 1.0 1.0 1 416.8 0.566296296296 892
vsn 24 40048 -1 0.9 0.959832153094 1 624.0 0.851330203443 1053
vsn 24 40048 -1 1.0 1.0 1 509.0 0.706754530478 1145
vsn 24 40048 -1 1.0 1.0 1 491.8 0.689782244556 1203
vsn 24 40048 -1 1.0 1.0 1 518.2 0.717184942717 1358
vse 24 40009 -1 0.9 0.973827093747 0 353.9 0.197178683386 37
vse 24 40009 -1 0.6 0.58455711758 0 394.4 0.241924398625 153
vse 24 40009 -1 0.6 0.588212943989 1 377.5 0.225524475524 185
vse 24 40009 -1 0.6 0.711188794633 1 263.6 0.33503649635 325
vse 24 40009 -1 0.6 0.711188794633 1 263.4 0.417767653759 538
vse 24 40009 -1 0.6 0.732401708463 1 255.3 0.451804123711 545
vse 24 40009 -1 0.9 1.0 1 388.9 0.278021978022 562
vse 24 40009 -1 1.0 1.0 1 321.1 0.449813432836 699
vse 24 40009 -1 0.9 1.0 1 298.9 0.429215686275 726
vse 24 40009 -1 0.6 0.790214888602 1 618.2 0.834418604651 783
vse 24 40009 -1 0.5 0.563529405029 1 642.1 0.87554517134 1021
vse 24 40009 -1 0.9 0.997085901983 1 480.4 0.661818181818 1155
vse 24 40009 -1 0.9 0.993478637514 1 448.2 0.623011844332 1168
vse 24 40009 -1 0.8 0.991215542585 1 441.6 0.593760262726 1380
vse 25 40009 -1 0.8 0.960212346364 0 532.1 0.737171052632 49
vse 25 40009 -1 0.9 0.933400197612 0 534.9 0.82439862543 134
vse 25 40009 -1 0.9 0.933400197612 0 525.3 0.791408934708 204
vse 25 40009 -1 0.6 0.714844621042 0 299.5 0.454451345756 369
vse 25 40009 -1 0.2 0.565464876786 1 399.2 0.487328244275 405
vse 25 40009 -1 0.7 0.789442684543 1 290.7 0.398298676749 412
vse 25 40009 -1 0.5 0.731027403174 1 278.7 0.413097713098 527
vse 25 40009 -1 0.7 0.77214299958 1 356.5 0.466273187184 861
vsn 25 40048 -1 0.6 0.957789440982 0 383.4 0.488888888889 11
vsn 25 40048 -1 1.0 1.0 0 508.1 0.666987179487 58
vsn 25 40048 -1 1.0 1.0 0 527.8 0.722258064516 730
vse 26 40021 -1 1.0 1.0 0 487.8 0.611188811189 93
vse 26 40021 -1 1.0 1.0 0 487.8 0.611188811189 121
vse 26 40021 -1 1.0 1.0 0 333.0 0.438474870017 212
vse 26 40021 -1 1.0 1.0 1 361.3 0.480854700855 269
vse 26 40021 -1 1.0 1.0 1 377.4 0.513644214162 421
vse 26 40021 -1 1.0 1.0 1 406.9 0.55406779661 540
vse 26 40021 -1 1.0 1.0 1 372.7 0.488647746244 753
vse 26 40021 -1 1.0 1.0 1 531.7 0.721565495208 1002
vse 26 40021 -1 1.0 1.0 1 535.6 0.709657320872 1090
vse 26 40021 -1 1.0 1.0 1 536.2 0.733440514469 1201
vse 26 40021 -1 1.0 1.0 1 353.7 0.440032154341 1210
vsn 26 40009 -1 0.7 0.977386580557 0 442.9 0.460303030303 69
vsn 26 40009 -1 1.0 1.0 1 445.3 0.632006920415 323
vsn 26 40009 -1 0.9 0.988860888926 1 554.2 0.791652754591 572
vsn 26 40009 -1 0.9 0.982674184646 1 554.2 0.762379421222 655
vsn 26 40009 -1 0.9 0.988860888926 1 554.2 0.762379421222 752
vsn 26 40009 -1 0.0 0.0 1 586.7 0.800473933649 944
vsn 26 40009 -1 0.0 0.0 1 586.7 0.800473933649 955
vsn 26 40009 -1 0.5 0.947322486734 1 572.0 0.753445635528 1045
vsn 26 40009 -1 0.4 0.946767676127 1 594.0 0.803125 1231
vsn 27 40021 -1 1.0 1.0 0 494.4 0.616363636364 70
vsn 27 40021 -1 1.0 1.0 0 199.9 0.218 301
vsn 27 40021 -1 1.0 1.0 1 348.6 0.453716216216 386
vsn 27 40021 -1 1.0 1.0 1 380.4 0.49652892562 589
vsn 27 40021 -1 1.0 1.0 1 377.7 0.492066115702 619
vsn 27 40021 -1 1.0 1.0 1 377.7 0.492066115702 649
vsn 27 40021 -1 1.0 1.0 1 401.8 0.529276315789 722
vsn 27 40021 -1 1.0 1.0 1 384.0 0.502479338843 770
vsn 27 40021 -1 1.0 1.0 1 432.6 0.575203915171 810
vsn 27 40021 -1 1.0 1.0 1 414.3 0.558096828047 937
vsn 27 40021 -1 1.0 1.0 1 450.8 0.600972447326 996
vsn 27 40021 -1 1.0 1.0 1 480.8 0.644372990354 1069
vsn 27 40021 -1 1.0 1.0 1 466.4 0.63240589198 1233
vsn 27 40021 -1 1.0 1.0 1 462.1 0.625368248773 1415
vsn 27 40021 -1 1.0 1.0 1 466.7 0.632896890344 1431
vsn 27 40021 -1 1.0 1.0 1 466.7 0.632896890344 1501
vsn 27 40021 -1 1.0 1.0 1 466.7 0.632896890344 1959
vse 27 40048 -1 1.0 1.0 0 490.7 0.621328671329 49
vse 27 40048 -1 1.0 1.0 0 530.2 0.692615384615 441
vse 27 40048 -1 1.0 1.0 0 458.5 0.619476268412 526
vse 27 40048 -1 1.0 1.0 0 470.8 0.642763157895 682
vse 27 40048 -1 1.0 1.0 0 480.3 0.668280467446 883
vse 27 40048 -1 1.0 1.0 0 460.8 0.635726210351 907
vse 27 40048 -1 1.0 1.0 0 488.1 0.640659340659 947
vse 27 40048 -1 1.0 1.0 0 485.3 0.698793103448 1022
vse 27 40048 -1 1.0 1.0 0 546.8 0.730516431925 1053
vse 27 40048 -1 1.0 1.0 0 612.2 0.82256568779 1145
vse 27 40048 -1 1.0 1.0 1 615.1 0.827047913447 1244
vse 22 40021 -1 0.9 0.982674184646 0 408.1 0.332517482517 22
vse 22 40021 -1 1.0 1.0 0 433.1 0.430606060606 34
vse 22 40021 -1 1.0 1.0 0 394.3 0.255719557196 50
vse 22 40021 -1 1.0 1.0 0 224.6 0.271804511278 320
vse 22 40021 -1 1.0 1.0 1 213.6 0.225675675676 333
vse 22 40021 -1 1.0 1.0 1 233.4 0.277898550725 389
vse 22 40021 -1 1.0 1.0 1 202.4 0.215492957746 675
vse 22 40021 -1 1.0 1.0 1 438.2 0.605067567568 687
vse 22 40021 -1 1.0 1.0 1 414.9 0.539291465378 733
vse 22 40021 -1 1.0 1.0 1 479.7 0.642604501608 798
vse 22 40021 -1 1.0 1.0 1 467.0 0.670710571924 844
vse 22 40021 -1 1.0 1.0 1 467.0 0.670710571924 1041
vse 22 40021 -1 1.0 1.0 1 530.8 0.723595505618 1211
vsn 22 40009 -1 1.0 1.0 0 545.6 0.764375 38
vsn 22 40009 -1 1.0 1.0 0 401.0 0.555363321799 201
vsn 22 40009 -1 1.0 1.0 1 401.9 0.559826086957 287
vsn 22 40009 -1 1.0 1.0 1 468.4 0.670811744387 609
vsn 22 40009 -1 0.9 1.0 1 448.5 0.636442141623 616
vsn 22 40009 -1 1.0 1.0 1 468.4 0.69605734767 718
vse 28 40048 -1 1.0 1.0 0 457.0 0.4 34
vse 28 40048 -1 1.0 1.0 0 457.0 0.4 38
vse 28 40048 -1 1.0 1.0 0 457.0 0.4 45
vse 28 40048 -1 1.0 1.0 0 622.0 0.832565284178 388
vse 28 40048 -1 1.0 1.0 1 608.7 0.757007575758 473
vsn 28 40021 -1 1.0 1.0 0 433.1 0.352054794521 67
vsn 28 40021 -1 1.0 1.0 0 456.3 0.66838365897 423
vsn 28 40021 -1 1.0 1.0 1 456.3 0.66838365897 430
vsn 28 40021 -1 1.0 1.0 1 383.4 0.488698630137 436
vsn 28 40021 -1 1.0 1.0 1 492.1 0.518336886994 464
vsn 28 40021 -1 1.0 1.0 1 491.8 0.517697228145 613
vsn 28 40021 -1 1.0 1.0 1 542.5 0.635699373695 1018
vse 29 40009 -1 0.8 0.960212346364 0 377.1 0.28801369863 39
vse 29 40009 -1 0.8 0.931982556852 0 364.7 0.232830188679 62
vse 29 40009 -1 0.5 0.714309715167 0 438.1 0.55553602812 371
vse 29 40009 -1 0.1 1.0 0 578.8 0.787096774194 498
vse 29 40009 -1 0.3 0.874607158378 0 620.4 0.815700934579 642
vse 29 40009 -1 0.1 1.0 1 569.8 0.751398601399 706
vse 29 40009 -1 0.0 0.0 1 614.0 0.82 866
vse 29 40009 -1 0.2 1.0 1 594.7 0.814398734177 963
vse 29 40009 -1 0.1 1.0 1 620.8 0.795463137996 1046
vsn 29 40048 -1 1.0 1.0 0 506.6 0.583399209486 63
vsn 29 40048 -1 1.0 1.0 0 455.8 0.538976377953 241
vsn 29 40048 -1 1.0 1.0 1 472.1 0.665087719298 499
vsn 29 40048 -1 1.0 1.0 1 693.8 0.934098360656 730
vsn 29 40048 -1 1.0 1.0 1 693.8 0.935782747604 780
vsn 29 40048 -1 1.0 1.0 1 698.9 0.932239382239 810
vsn 29 40048 -1 0.0 0.0 1 663.6 0.826976744186 1102
vsn 30 40009 -1 0.8 0.981495726985 0 475.7 0.540528634361 23
vsn 30 40009 -1 1.0 1.0 0 469.8 0.561538461538 71
vsn 30 40009 -1 0.8 0.988103235072 0 478.5 0.699600798403 555
vsn 30 40009 -1 0.0 0.0 1 0.0 -1 874
vsn 30 40009 -1 0.9 0.997085901983 1 516.1 0.694943820225 887
vsn 30 40009 -1 0.9 0.997085901983 1 516.1 0.694943820225 894
vsn 30 40009 -1 0.8 0.996147378625 1 526.6 0.778775510204 1024
vsn 30 40009 -1 0.8 0.984250613697 1 520.9 0.767142857143 1118
vsn 30 40009 -1 0.8 0.988103235072 1 497.8 0.72 1129
vse 30 40021 -1 1.0 1.0 0 487.8 0.468235294118 30
vse 30 40021 -1 0.2 0.815464876786 0 455.0 0.0 48
vse 30 40021 -1 0.1 0.333333333333 0 455.5 0.1 84
vse 30 40021 -1 0.2 0.815464876786 0 455.0 0.0 125
vse 30 40021 -1 0.2 0.815464876786 0 455.0 0.0 158
vse 30 40021 -1 0.9 0.973827093747 0 456.5 0.3 165
vse 30 40021 -1 1.0 1.0 0 428.6 0.331506849315 173
vse 30 40021 -1 1.0 1.0 1 302.6 0.341621621622 570
vse 30 40021 -1 1.0 1.0 1 302.4 0.341261261261 593
vse 30 40021 -1 1.0 1.0 1 363.4 0.479271070615 760
vse 30 40021 -1 1.0 1.0 1 385.1 0.52785467128 947
vse 30 40021 -1 1.0 1.0 1 375.8 0.423985239852 1195
vse 32 40048 -1 1.0 1.0 0 444.6 0.51512605042 64
vse 32 40048 -1 1.0 1.0 0 169.2 0.188185654008 156
vse 32 40048 -1 1.0 1.0 1 188.1 0.209902912621 203
vse 32 40048 -1 1.0 1.0 1 223.0 0.277669902913 349
vse 32 40048 -1 1.0 1.0 1 203.4 0.277927927928 360
vse 32 40048 -1 1.0 1.0 1 197.8 0.27523364486 385
vse 32 40048 -1 1.0 1.0 1 278.2 0.341035856574 435
vse 32 40048 -1 1.0 1.0 1 443.1 0.618307086614 505
vse 32 40048 -1 1.0 1.0 1 481.6 0.642504743833 580
vse 32 40048 -1 1.0 1.0 1 496.3 0.649448529412 728
vse 32 40048 -1 1.0 1.0 1 511.6 0.657884231537 917
vse 32 40048 -1 1.0 1.0 1 511.6 0.657884231537 931
vse 32 40048 -1 1.0 1.0 1 525.8 0.652441229656 1085
vse 32 40048 -1 1.0 1.0 1 472.8 0.574042553191 1188
vse 32 40048 -1 1.0 1.0 1 550.9 0.763261648746 1313
vsn 32 40021 -1 1.0 1.0 0 424.9 0.288785046729 28
vsn 32 40021 -1 1.0 1.0 0 409.2 0.363157894737 111
vsn 32 40021 -1 1.0 1.0 0 221.7 0.253488372093 164
vsn 32 40021 -1 1.0 1.0 1 246.8 0.298389982111 220
vsn 32 40021 -1 1.0 1.0 1 237.7 0.235501858736 258
vsn 32 40021 -1 1.0 1.0 1 285.2 0.412048192771 334
vsn 32 40021 -1 1.0 1.0 1 361.2 0.474893617021 471
vsn 32 40021 -1 1.0 1.0 1 371.5 0.458762886598 632
vsn 32 40021 -1 1.0 1.0 1 353.9 0.470197044335 702
vsn 32 40021 -1 1.0 1.0 1 402.5 0.503378378378 825
vsn 32 40021 -1 1.0 1.0 1 448.8 0.512927756654 922
vsn 32 40021 -1 1.0 1.0 1 462.3 0.559881422925 1020
vsn 32 40021 -1 1.0 1.0 1 478.3 0.59033530572 1135
vsn 32 40021 -1 1.0 1.0 1 476.7 0.593027888446 1278
vsn 33 40048 -1 1.0 1.0 0 481.4 0.362557077626 34
vsn 33 40048 -1 1.0 1.0 0 452.6 0.651398601399 181
vsn 33 40048 -1 1.0 1.0 1 465.3 0.60868878357 295
vsn 33 40048 -1 1.0 1.0 1 464.5 0.607424960506 383
vsn 33 40048 -1 0.1 1.0 1 654.3 0.857166392092 785
vsn 33 40048 -1 1.0 1.0 1 589.4 0.772307692308 860
vsn 33 40048 -1 1.0 1.0 1 522.4 0.620823244552 1046
vsn 33 40048 -1 1.0 1.0 1 513.0 0.598062953995 1232
vse 33 40009 -1 1.0 1.0 0 439.7 0.447703180212 46
vse 33 40009 -1 0.7 0.977386580557 0 482.9 0.692945326279 366
vse 34 40009 -1 0.7 0.832311308984 0 337.1 0.0971774193548 31
vse 34 40009 -1 1.0 1.0 0 525.6 0.707301587302 403
vse 34 40009 -1 1.0 1.0 1 525.6 0.707301587302 484
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 44
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 93
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 110
vsn 34 40048 -1 0.7 0.818364934149 0 455.5 0.1 133
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 182
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 190
vsn 34 40048 -1 0.0 0.0 0 455.5 0.1 235
vsn 34 40048 -1 0.7 0.818364934149 0 455.5 0.1 260
vsn 34 40048 -1 1.0 1.0 0 410.2 0.397333333333 281
vsn 34 40048 -1 1.0 1.0 0 384.4 0.51768707483 351
vsn 34 40048 -1 1.0 1.0 1 506.6 0.655726495726 531
vse 35 40021 -1 1.0 1.0 0 531.5 0.652380952381 48
vse 35 40021 -1 1.0 1.0 0 488.3 0.32735042735 85
vse 35 40021 -1 1.0 1.0 0 435.5 0.40625 139
vse 35 40021 -1 1.0 1.0 0 395.1 0.339247311828 257
vse 35 40021 -1 1.0 1.0 0 559.7 0.769983948636 463
vse 35 40021 -1 1.0 1.0 1 501.7 0.703151260504 629
vse 35 40021 -1 1.0 1.0 1 436.4 0.372048192771 819
vse 35 40021 -1 1.0 1.0 1 508.4 0.695668549906 1014
vse 35 40021 -1 1.0 1.0 1 453.7 0.642321428571 1136
vsn 35 40009 -1 0.9 0.997085901983 0 443.2 0.305434782609 22
vsn 35 40009 -1 0.9 1.0 0 462.0 0.622641509434 496
vsn 35 40009 -1 1.0 1.0 1 458.1 0.538309859155 557
vsn 35 40009 -1 0.9 0.997085901983 1 477.6 0.593827160494 663
vsn 35 40009 -1 0.8 0.981495726985 1 470.6 0.600829875519 796
vsn 35 40009 -1 0.7 0.953778065431 1 445.9 0.424926686217 1170
vsn 36 40021 -1 1.0 1.0 0 404.7 0.359565217391 39
vsn 36 40021 -1 1.0 1.0 0 388.6 0.523976608187 47
vsn 36 40021 -1 1.0 1.0 0 324.0 0.425828970332 162
vsn 36 40021 -1 1.0 1.0 1 392.3 0.529322033898 218
vsn 36 40021 -1 1.0 1.0 1 539.3 0.671677559913 294
vsn 36 40021 -1 1.0 1.0 1 557.0 0.695067264574 363
vsn 36 40021 -1 1.0 1.0 1 548.3 0.745700636943 484
vsn 36 40021 -1 1.0 1.0 1 570.8 0.724356435644 623
vsn 36 40021 -1 1.0 1.0 1 557.6 0.671393643032 676
vsn 36 40021 -1 1.0 1.0 1 557.6 0.671393643032 756
vsn 36 40021 -1 1.0 1.0 1 584.2 0.76875 860
vsn 36 40021 -1 1.0 1.0 1 577.9 0.684597156398 984
vsn 36 40021 -1 1.0 1.0 1 593.4 0.746610169492 1048
vsn 36 40021 -1 1.0 1.0 1 609.2 0.844601769912 1139
vsn 36 40021 -1 1.0 1.0 1 606.9 0.79573283859 1196
vse 36 40048 -1 1.0 1.0 0 420.0 0.425742574257 21
vse 36 40048 -1 1.0 1.0 0 480.4 0.60190023753 229
vse 36 40048 -1 1.0 1.0 1 497.5 0.630718954248 283
vse 36 40048 -1 0.9 0.997085901983 1 556.2 0.760616438356 411
vse 36 40048 -1 1.0 1.0 1 421.2 0.6824 421
vse 36 40048 -1 1.0 1.0 1 435.0 0.631672597865 505
vse 36 40048 -1 1.0 1.0 1 436.1 0.604584040747 555
vse 37 40048 -1 0.0 0.0 0 455.5 0.1 21
vse 37 40048 -1 0.0 0.0 0 455.5 0.1 27
vse 37 40048 -1 1.0 1.0 0 443.2 0.527125506073 54
vse 37 40048 -1 1.0 1.0 0 514.9 0.709461663948 201
vse 37 40048 -1 1.0 1.0 1 527.1 0.722294022617 263
vse 37 40048 -1 1.0 1.0 1 498.7 0.726909722222 275
vse 37 40048 -1 1.0 1.0 1 581.6 0.79619047619 387
vse 37 40048 -1 1.0 1.0 1 562.8 0.766349206349 434
vse 37 40048 -1 1.0 1.0 1 609.0 0.852739726027 597
vse 37 40048 -1 1.0 1.0 1 504.0 0.679794520548 637
vse 37 40048 -1 1.0 1.0 1 611.6 0.84262295082 741
vse 37 40048 -1 1.0 1.0 1 594.9 0.82265758092 841
vsn 37 40021 -1 1.0 1.0 0 487.8 0.468235294118 16
vsn 37 40021 -1 1.0 1.0 0 503.4 0.571982758621 143
vsn 37 40021 -1 1.0 1.0 1 469.7 0.55237020316 203
vsn 37 40021 -1 1.0 1.0 1 493.6 0.655125284738 393
vsn 37 40021 -1 1.0 1.0 1 534.4 0.636658932715 620
vsn 37 40021 -1 1.0 1.0 1 587.7 0.699739583333 648
vsn 37 40021 -1 1.0 1.0 1 524.5 0.626777251185 758
vsn 37 40021 -1 1.0 1.0 1 524.5 0.534340659341 816
