5.1148252311 0.0510697052 4.5358975877 0.0510697030 0.0510697033 0.0510697040 0.0510697030 6.5024862863 0.0510697030 0.0510697030
0.0510697038 0.0510697040 0.0510697034 0.0510697031 0.0510697031 0.0510697039 0.0510697031 32.0510696993 0.0510697030 0.0510697030
0.0510697040 0.0510697035 0.0510697031 0.0510697033 0.0510697030 8.0510696990 0.0510697037 0.0510697034 0.0510697030 0.0510697035
5.0510696971 0.0510697053 0.0510697030 0.0510697040 0.0510697030 0.0510697036 0.0510697033 0.0510697034 0.0510697030 0.0510697038
0.0510697038 0.0510697040 0.0510697034 0.0510697031 0.0510697031 0.0510697039 0.0510697031 32.0510696993 0.0510697030 0.0510697030
0.0510697030 0.0510697032 0.0510697032 0.0510697031 0.0510697032 0.0510697030 9.0510697006 0.0510697030 0.0510697039 0.0510697035
0.0510697034 20.0510697017 0.0510697030 0.0510697030 0.0510697030 0.0510697031 0.0510697031 0.0510697032 0.0510697030 0.0510697031
0.0510697037 0.0510697030 0.0510697030 0.0510697034 0.0510697031 0.0510697036 15.0510696992 0.0510697033 0.0510697036 0.0510697036
0.0510697048 0.0510697032 0.0510697030 3.3470683266 0.0510697030 0.0510697045 0.0510697035 2.0497854810 5.7563552972 0.0510697030
3.0510696939 0.0510697030 0.0510697030 0.0510697037 0.0510697055 0.0510697037 0.0510697060 0.0510697030 0.0510697030 0.0510697047
0.0510697037 0.0510697030 0.0510697030 0.0510697034 0.0510697031 0.0510697036 15.0510696992 0.0510697033 0.0510697036 0.0510697036
0.0510697037 0.0510697044 9.0510696975 0.0510697032 0.0510697039 0.0510697033 0.0510697030 0.0510697039 0.0510697031 0.0510697036
0.0510697034 0.0510697038 14.4469745318 0.0510697036 0.0510697035 0.0510697032 2.6551648684 0.0510697038 0.0510697040 0.0510697041
0.0510697037 0.0510697044 9.0510696975 0.0510697032 0.0510697039 0.0510697033 0.0510697030 0.0510697039 0.0510697031 0.0510697036
0.0510697034 0.0510697038 14.4469745318 0.0510697036 0.0510697035 0.0510697032 2.6551648684 0.0510697038 0.0510697040 0.0510697041
0.0510697044 0.0510697031 0.0510697030 0.0510697041 0.0510697030 0.0510697035 4.0005279358 1.1016114644 0.0510697049 0.0510697035
0.0510697034 0.0510697038 14.4469745318 0.0510697036 0.0510697035 0.0510697032 2.6551648684 0.0510697038 0.0510697040 0.0510697041
0.0510697037 0.0510697044 9.0510696975 0.0510697032 0.0510697039 0.0510697033 0.0510697030 0.0510697039 0.0510697031 0.0510697036
0.0510697032 0.0510697032 15.0510697006 0.0510697030 0.0510697031 0.0510697031 0.0510697030 0.0510697033 0.0510697040 0.0510697030
0.0510697034 23.0510696991 0.0510697033 0.0510697040 0.0510697039 0.0510697031 0.0510697030 0.0510697033 0.0510697030 0.0510697034
0.0510697033 0.0510697030 0.0510697033 0.0510697030 0.0510697030 0.0510697030 0.0510697033 0.0510697030 4.0510697016 0.0510697031
0.0510697032 0.0510697035 17.0510697007 0.0510697031 0.0510697034 0.0510697031 0.0510697030 0.0510697032 0.0510697031 0.0510697033
0.0510697039 0.0510697036 0.0510697046 0.0510697038 0.0510697043 2.8044770337 7.2976623643 0.0510697030 0.0510697040 0.0510697043
1.0510122146 0.0510697033 4.0511271844 0.0510697047 0.0510697030 0.0510697045 0.0510697046 0.0510697030 0.0510697030 0.0510697046
0.0510697039 0.0510697036 0.0510697046 0.0510697038 0.0510697043 2.8044770337 7.2976623643 0.0510697030 0.0510697040 0.0510697043
8.0510696971 0.0510697050 0.0510697031 0.0510697037 0.0510697033 0.0510697037 0.0510697032 0.0510697034 0.0510697030 0.0510697040
