0.0957202183 0.0957243965 0.0957202166 4.3078360222 7.3985532953 3.1076086587 0.0957258550 0.0957202211 0.0957202182 0.0957202279 0.0957252024 0.0957286909 1.5688403204 0.0957237419 0.0957359641
0.0957209324 0.0957241217 0.0957208523 0.0957231965 28.6397455062 2.1800048738 1.4673718224 0.0957216722 0.0957208622 0.0957204169 0.0957285013 0.0957228217 0.0957303274 0.0957203705 0.0957269718
0.0957425031 0.0957226384 0.0957202166 0.0957202167 0.0957229248 0.0957260738 2.9976249382 3.1159175179 0.0957202167 0.0957239540 0.0957308833 0.0957269953 0.0957311629 0.0957664908 2.1735065168
0.0957457644 0.0957258451 0.0957202166 0.0957202167 0.0957232872 0.0957340599 0.0957306082 0.0957339484 0.0957203961 1.7025646661 0.0957353042 0.0957351327 3.4887570252 0.0957202166 0.0957365621
0.0957209324 0.0957241217 0.0957208523 0.0957231965 28.6397455062 2.1800048738 1.4673718224 0.0957216722 0.0957208622 0.0957204169 0.0957285013 0.0957228217 0.0957303274 0.0957203705 0.0957269718
0.0957202166 0.0957206321 0.0957316375 0.0957211474 0.0957202171 0.0957202166 0.0957202186 0.0957225361 0.0957223173 0.0957240011 0.0957202166 9.0956819187 0.0957223745 0.0957353785 0.0957202207
0.0957204343 0.0957218706 0.0957202166 0.0957204387 0.0957210621 20.0957005792 0.0957217089 0.0957211866 0.0957204828 0.0957220767 0.0957238728 0.0957209701 0.0957269867 0.0957203010 0.0957210624
4.0956534993 0.0957211242 0.0957279719 0.0957202166 0.0957242918 0.0957203859 0.0957313310 0.0957225851 0.0957224738 0.0957314561 0.0957319521 0.0957463446 0.0957378472 11.0956877764 0.0957239934
0.0957249052 1.1997199520 8.7583230601 0.0957202166 0.0957204957 0.0957213409 0.0957404834 0.0957259977 0.0957218941 0.0957212491 0.0957302506 1.3290699966 0.0957206409 0.0957218658 0.0957209009
0.0957549194 0.0957202166 0.0957202166 0.0957202166 0.0957215179 0.0957203449 0.0957282276 0.0957222550 0.0957205106 0.0957355240 0.0957365898 0.0957448641 3.0955929528 0.0957226100 0.0957422835
4.0956534993 0.0957211242 0.0957279719 0.0957202166 0.0957242918 0.0957203859 0.0957313310 0.0957225851 0.0957224738 0.0957314561 0.0957319521 0.0957463446 0.0957378472 11.0956877764 0.0957239934
0.0957202166 0.0957262161 0.0957234841 2.7016352252 0.0957368885 0.0957237722 0.0957223153 0.0957202170 0.0957202204 0.0957315012 0.0957349801 0.0957272192 0.0957431880 6.4897102082 0.0957275974
0.0957208879 0.0957241555 0.0957259897 3.5395161019 0.0957300170 0.0957221272 0.0957225189 0.0957202170 0.0957202191 0.0957283940 0.0957298923 0.0957257986 0.0957356215 13.6518569041 0.0957244047
0.0957202166 0.0957262161 0.0957234841 2.7016352252 0.0957368885 0.0957237722 0.0957223153 0.0957202170 0.0957202204 0.0957315012 0.0957349801 0.0957272192 0.0957431880 6.4897102082 0.0957275974
0.0957208879 0.0957241555 0.0957259897 3.5395161019 0.0957300170 0.0957221272 0.0957225189 0.0957202170 0.0957202191 0.0957283940 0.0957298923 0.0957257986 0.0957356215 13.6518569041 0.0957244047
