-80491.7580258618	  inf
-67722.3848991600	1.58642e-01
-67593.8957473403	1.89729e-03
-67506.6735817086	1.29039e-03
-67443.0834782370	9.41982e-04
-67394.3714766530	7.22268e-04
-67355.5446999737	5.76113e-04
-67323.5323593702	4.75274e-04
-67296.3327894028	4.04013e-04
-67272.5682688736	3.53132e-04
-67251.2366420170	3.17093e-04
-67231.5739410132	2.92377e-04
-67212.9652688274	2.76785e-04
-67194.8920468745	2.68895e-04
-67176.9060633488	2.67669e-04
-67158.6268164592	2.72106e-04
-67139.7504499417	2.81071e-04
-67120.0564327137	2.93329e-04
-67099.3828069804	3.08010e-04
-67077.5918176657	3.24757e-04
-67054.5130651538	3.44061e-04
-67029.8853082661	3.67280e-04
-67003.3037076633	3.96563e-04
-66974.2003241912	4.34357e-04
-66941.7973920109	4.83812e-04
-66905.0454983603	5.49013e-04
-66862.5219541649	6.35581e-04
-66812.2653259347	7.51641e-04
-66751.5452263812	9.08817e-04
-66676.5245759169	1.12388e-03
-66581.7632362710	1.42121e-03
-66459.6022109032	1.83475e-03
-66299.4855176833	2.40923e-03
-66087.5116614742	3.19722e-03
-65806.1988538521	4.25667e-03
-65435.0199460372	5.64049e-03
-64954.3149739610	7.34630e-03
-64359.2417180778	9.16141e-03
-63691.6787684600	1.03724e-02
-63029.8106112547	1.03918e-02
-62428.4511392622	9.54087e-03
-61905.0885251878	8.38340e-03
-61432.3471210099	7.63655e-03
-60974.5451937159	7.45213e-03
-60496.3024343474	7.84332e-03
-60043.0344045816	7.49249e-03
-59663.2120911918	6.32583e-03
-59368.5095205361	4.93944e-03
-59131.3275708092	3.99508e-03
-58964.7258936905	2.81749e-03
-58833.1913969753	2.23073e-03
-58700.6566679150	2.25272e-03
-58586.8256978935	1.93918e-03
-58500.5722652216	1.47223e-03
-58425.5810345827	1.28189e-03
-58355.4660638112	1.20007e-03
-58294.9465674720	1.03708e-03
-58241.4796126833	9.17180e-04
-58187.9177357628	9.19652e-04
-58139.9518513149	8.24327e-04
-58113.7059929005	4.51426e-04
-58098.4275041170	2.62907e-04
-58081.5792768832	2.89995e-04
-58065.1026658204	2.83680e-04
-58037.7776218214	4.70593e-04
-58011.6798958116	4.49668e-04
-57998.4702451412	2.27707e-04
-57980.1989524784	3.15031e-04
-57957.6235250812	3.89364e-04
-57942.6756394084	2.57911e-04
-57928.7857453530	2.39718e-04
-57915.5681673626	2.28169e-04
-57904.0204770320	1.99388e-04
-57889.5155614310	2.50499e-04
-57868.1283502404	3.69449e-04
-57855.4862071087	2.18465e-04
-57840.9827742891	2.50684e-04
-57837.3254383654	6.32309e-05
