-227478.3809121558	  inf
-191362.1824590297	1.58768e-01
-191051.3400613004	1.62437e-03
-190821.7377679605	1.20178e-03
-190644.2878984658	9.29925e-04
-190502.4611635011	7.43934e-04
-190385.6875847199	6.12977e-04
-190286.8833698659	5.18969e-04
-190201.2655981575	4.49940e-04
-190125.7361459059	3.97103e-04
-190058.3421694943	3.54471e-04
-189997.7259756187	3.18935e-04
-189942.7858785389	2.89162e-04
-189892.5884789283	2.64276e-04
-189846.3367070425	2.43568e-04
-189803.3475197671	2.26442e-04
-189763.0417733637	2.12355e-04
-189724.9364747757	2.00805e-04
-189688.6554514293	1.91230e-04
-189653.9222098364	1.83107e-04
-189620.5435093868	1.75998e-04
-189588.3782859662	1.69629e-04
-189557.3077938960	1.63884e-04
-189527.2059745823	1.58801e-04
-189497.9031544437	1.54610e-04
-189469.1789220432	1.51581e-04
-189440.7650575924	1.49966e-04
-189412.3641572532	1.49920e-04
-189383.6825514403	1.51424e-04
-189354.4635078687	1.54285e-04
-189324.5048865461	1.58214e-04
-189293.6485371806	1.62981e-04
-189261.7356183512	1.68589e-04
-189228.5489312105	1.75348e-04
-189193.7930800107	1.83671e-04
-189157.1167963452	1.93856e-04
-189118.1332545881	2.06091e-04
-189076.4344288762	2.20491e-04
-189031.5847628822	2.37204e-04
-188983.1024979361	2.56477e-04
-188930.4400680090	2.78662e-04
-188872.9416955650	3.04336e-04
-188809.7914162447	3.34353e-04
-188739.9675666388	3.69811e-04
-188662.2016242882	4.12027e-04
-188574.9706506741	4.62366e-04
-188476.5064754343	5.22149e-04
-188364.7595326721	5.92896e-04
-188237.2635546022	6.76857e-04
-188090.9025274505	7.77535e-04
-187921.6916143100	8.99623e-04
-187724.5869859568	1.04887e-03
-187493.2984500380	1.23206e-03
-187220.0643344127	1.45730e-03
-186895.4707745691	1.73375e-03
-186508.3010005943	2.07158e-03
-186045.5507348447	2.48112e-03
-185492.8519042974	2.97077e-03
-184835.3855188772	3.54443e-03
-184060.1110380117	4.19441e-03
-183160.9825393534	4.88497e-03
-182146.9180398968	5.53647e-03
-181048.4400594049	6.03073e-03
-179907.1887160444	6.30357e-03
-178768.0108199700	6.33203e-03
-177666.7103749519	6.16050e-03
-176632.3480128224	5.82193e-03
-175690.1581127315	5.33419e-03
-174823.3662005005	4.93364e-03
-174008.7031812430	4.65992e-03
-173197.4355816717	4.66222e-03
-172357.9091021760	4.84722e-03
-171503.1996037937	4.95892e-03
-170720.5538815336	4.56345e-03
-170021.1060642058	4.09703e-03
-169438.4123101479	3.42718e-03
-168885.9558707406	3.26051e-03
-168365.5423710851	3.08145e-03
-167976.4869952083	2.31078e-03
-167629.6026988873	2.06508e-03
-167304.8735554701	1.93718e-03
-167069.3681961710	1.40764e-03
-166877.9355345801	1.14583e-03
-166684.3327305812	1.16015e-03
-166520.4430188476	9.83234e-04
-166379.3662464864	8.47204e-04
-166263.3563083831	6.97262e-04
-166107.5787864922	9.36932e-04
-166026.4854802465	4.88198e-04
-165905.3297113204	7.29738e-04
-165799.0783224575	6.40434e-04
-165696.2994156875	6.19900e-04
-165592.8697555111	6.24212e-04
-165523.3796694434	4.19644e-04
-165437.1948465088	5.20681e-04
-165366.1541654998	4.29412e-04
-165288.8057074546	4.67741e-04
-165206.0457249604	5.00699e-04
-165125.6423528668	4.86685e-04
-165070.5170581433	3.33838e-04
-165032.4925905928	2.30353e-04
