-71686.5241256120	  inf
-60763.1743554694	1.52377e-01
-60673.4778406669	1.47617e-03
-60603.0410867487	1.16092e-03
-60546.0035741214	9.41166e-04
-60498.7960054802	7.79698e-04
-60458.9678953411	6.58329e-04
-60424.7585333628	5.65828e-04
-60394.8344023181	4.95230e-04
-60368.1195201682	4.42337e-04
-60343.6992809994	4.04522e-04
-60320.8303649066	3.78978e-04
-60299.0869016865	3.60464e-04
-60278.5039075677	3.41348e-04
-60259.4089857057	3.16778e-04
-60242.0211138231	2.88550e-04
-60226.2753252501	2.61376e-04
-60211.9553407175	2.37770e-04
-60198.8539023150	2.17589e-04
-60186.8172775019	1.99948e-04
-60175.7237546131	1.84318e-04
-60165.4615332588	1.70538e-04
-60155.9225621417	1.58546e-04
-60147.0052625078	1.48236e-04
-60138.6157231198	1.39484e-04
-60130.6698017408	1.32127e-04
-60123.0958573914	1.25958e-04
-60115.8366796330	1.20739e-04
-60108.8465974646	1.16277e-04
-60102.0858332379	1.12475e-04
-60095.5175703777	1.09285e-04
-60089.1048760162	1.06708e-04
-60082.8107589566	1.04746e-04
-60076.5983850508	1.03397e-04
-60070.4318983642	1.02644e-04
-60064.2764274936	1.02471e-04
-60058.0979196800	1.02865e-04
-60051.8627847915	1.03818e-04
-60045.5374703681	1.05331e-04
-60039.0880656915	1.07409e-04
-60032.4799800651	1.10063e-04
-60025.6776787834	1.13310e-04
-60018.6443862773	1.17171e-04
-60011.3418339089	1.21671e-04
-60003.7297375810	1.26844e-04
-59995.7655546001	1.32728e-04
-59987.4044292819	1.39362e-04
-59978.5980284508	1.46804e-04
-59969.2942187287	1.55119e-04
-59959.4356437269	1.64394e-04
-59948.9595251398	1.74720e-04
-59937.7956907278	1.86222e-04
-59925.8634443500	1.99077e-04
-59913.0691210928	2.13503e-04
-59899.3046228231	2.29741e-04
-59884.4426888681	2.48115e-04
-59868.3353988252	2.68973e-04
-59850.8099351611	2.92733e-04
-59831.6643960971	3.19888e-04
-59810.6634156859	3.51001e-04
-59787.5312223444	3.86757e-04
-59761.9416585923	4.28008e-04
-59733.5057269012	4.75820e-04
-59701.7545738057	5.31547e-04
-59666.1180088896	5.96910e-04
-59625.8996948513	6.74056e-04
-59580.2427272283	7.65724e-04
-59528.0911216781	8.75317e-04
-59468.1383148259	1.00713e-03
-59398.7680988370	1.16651e-03
-59317.9928562447	1.35988e-03
-59223.3957860733	1.59474e-03
-59112.0797380467	1.87960e-03
-58980.6149952572	2.22399e-03
-58825.0227097425	2.63802e-03
-58640.8737327612	3.13045e-03
-58423.5957474529	3.70523e-03
-58169.2156202443	4.35406e-03
-57875.5448401888	5.04856e-03
-57543.0902511823	5.74430e-03
-57175.8532403258	6.38195e-03
-56782.2975566845	6.88325e-03
-56374.0315336111	7.19002e-03
-55964.0819196415	7.27196e-03
-55564.0023815002	7.14886e-03
-55180.6349269802	6.89957e-03
-54820.7929393466	6.52116e-03
-54488.0990777576	6.06875e-03
-54182.5431213050	5.60776e-03
-53899.2739875866	5.22805e-03
-53608.1712266723	5.40087e-03
-53307.2256165289	5.61380e-03
-53026.1455896611	5.27283e-03
-52776.5689073049	4.70667e-03
-52549.4646847563	4.30313e-03
-52345.2742835151	3.88568e-03
-52163.9217276473	3.46454e-03
-51983.2814644644	3.46293e-03
-51810.3231793505	3.32719e-03
-51696.3599589545	2.19962e-03
-51595.7756636605	1.94567e-03
