-227470.3232990199	  inf
-191034.3092387434	1.60179e-01
-190707.9200255667	1.70854e-03
-190482.0259902311	1.18450e-03
-190313.6244168169	8.84081e-04
-190181.4892764611	6.94302e-04
-190073.5928987532	5.67334e-04
-189983.0800037874	4.76199e-04
-189905.9436401005	4.06017e-04
-189839.4562528532	3.50107e-04
-189781.3450957370	3.06107e-04
-189729.5903282016	2.72707e-04
-189682.5468814706	2.47950e-04
-189638.9509876124	2.29836e-04
-189597.8581259327	2.16690e-04
-189558.5842313982	2.07143e-04
-189520.6741389752	1.99991e-04
-189483.8144475191	1.94489e-04
-189447.7499464868	1.90330e-04
-189412.2047730806	1.87625e-04
-189376.8516897788	1.86646e-04
-189341.3020054901	1.87719e-04
-189305.1038851603	1.91179e-04
-189267.7332418251	1.97410e-04
-189228.5878556443	2.06825e-04
-189186.9746869209	2.19910e-04
-189142.0873655516	2.37264e-04
-189092.9769328223	2.59648e-04
-189038.5047619167	2.88071e-04
-188977.2628936270	3.23965e-04
-188907.4683964046	3.69327e-04
-188826.8135678406	4.26954e-04
-188732.2554163522	5.00767e-04
-188619.7345267524	5.96193e-04
-188483.7289641762	7.21057e-04
-188316.6111489999	8.86643e-04
-188107.5615220508	1.11010e-03
-187841.0244832795	1.41694e-03
-187494.6280755684	1.84409e-03
-187037.2260200813	2.43955e-03
-186429.3461897495	3.25005e-03
-185629.0934403344	4.29253e-03
-184606.7097878057	5.50767e-03
-183368.1239166192	6.70932e-03
-181971.6261867126	7.61582e-03
-180519.1999924601	7.98161e-03
-179118.1246442933	7.76136e-03
-177829.3770227509	7.19496e-03
-176651.6994591446	6.62251e-03
-175568.0024512512	6.13465e-03
-174580.7034673604	5.62346e-03
-173637.7598891932	5.40119e-03
-172711.6358139853	5.33366e-03
-171850.9451012712	4.98340e-03
-171090.0356598104	4.42773e-03
-170421.4560557415	3.90776e-03
-169916.3794661976	2.96369e-03
-169548.5073393790	2.16502e-03
-169296.7219510300	1.48503e-03
-169053.0286654942	1.43944e-03
-168832.5629786122	1.30412e-03
-168650.6875873338	1.07725e-03
-168466.0443276761	1.09483e-03
-168279.2719396758	1.10866e-03
-168127.9987665133	8.98941e-04
-167960.2592139130	9.97690e-04
-167822.3844701656	8.20877e-04
-167709.7578027633	6.71106e-04
-167609.8812370492	5.95532e-04
-167527.9942146764	4.88557e-04
-167388.6487877583	8.31774e-04
-167289.9717885405	5.89508e-04
-167235.8543447023	3.23495e-04
-167191.3868869154	2.65897e-04
-167135.2319108150	3.35872e-04
-167094.1121553801	2.46027e-04
-167047.1347355482	2.81143e-04
-167004.0556530804	2.57886e-04
-166979.2160928214	1.48736e-04
-166951.1828228164	1.67885e-04
-166927.9548945974	1.39130e-04
-166910.4742293780	1.04720e-04
-166891.0824198991	1.16181e-04
-166867.0450959937	1.44030e-04
-166845.0449377937	1.31842e-04
-166832.8646497948	7.30036e-05
